epoch,loss,train_forward_flops_epoch,train_estimated_flops_epoch,cumulative_train_estimated_flops,cumulative_train_estimated_tflops,val_loss,val_macro_f1,val_balanced_acc,val_accuracy,val_sensitivity,val_specificity,val_auc,method_id,method_label,seed,run_dir,fusion_mode,ft_mode,warmup,trainable_params,total_params,trainable_ratio,lr,alpha_values,mode
9,0.0058082072249447,11221549015040.0,33664647045120.0,302981823406080.0,302.98182340608,0.3741380997795474,0.8792486583184258,0.8778401496925956,0.8842592592592593,0.9108527131782944,0.8448275862068966,0.957074757195046,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
10,0.0039571911578007,11221549015040.0,33664647045120.0,336646470451200.0,336.6464704512,0.3715028874576092,0.884522854851644,0.884522854851644,0.8888888888888888,0.9069767441860463,0.8620689655172413,0.9551367726989218,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
11,0.0029235385025375,11221549015040.0,33664647045120.0,370311117496320.0,370.31111749632,0.380888525482819,0.875130628126737,0.8758353381448811,0.8796296296296297,0.8953488372093024,0.8563218390804598,0.9594805310523034,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
12,0.0009540565188806,11221549015040.0,33664647045120.0,403975764541440.0,403.97576454144,0.3988852088546587,0.8876338581587758,0.8902031542368352,0.8912037037037037,0.8953488372093024,0.8850574712643678,0.9593468769491224,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
13,0.0076696094435321,11221549015040.0,33664647045120.0,437640411586560.0,437.64041158656,0.4247718739530278,0.8810619469026548,0.877906976744186,0.8865740740740741,0.9224806201550388,0.8333333333333334,0.9494787489975942,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
14,0.0039917097319965,11221549015040.0,33664647045120.0,471305058631680.0,471.30505863168,0.3937147695428898,0.8744186046511628,0.8730286019780806,0.8796296296296297,0.9069767441860463,0.8390804597701149,0.9579657845495856,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
15,0.0046539672020142,11221549015040.0,33664647045120.0,504969705676800.0,504.9697056768,0.4148416816670861,0.8975371631870708,0.9016974071103984,0.9004629629629629,0.8953488372093024,0.9080459770114944,0.9583667468591284,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
16,0.0326818820700839,11221549015040.0,33664647045120.0,538634352721920.0,538.63435272192,0.3293511282859577,0.9051346009831136,0.9010291365944936,0.9097222222222222,0.9457364341085271,0.8563218390804598,0.9603715584068432,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
17,0.0139096085796892,11221549015040.0,33664647045120.0,572298999767040.0,572.29899976704,0.4734037907932091,0.8861519655943884,0.8836541031809677,0.8912037037037037,0.9224806201550388,0.8448275862068966,0.9445224093379668,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
18,0.0100549098909373,11221549015040.0,33664647045120.0,605963646812160.0,605.96364681216,0.5718456691360593,0.8744729960142326,0.8813819834268912,0.8773148148148148,0.8604651162790697,0.9022988505747126,0.947808072707832,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
19,0.0231773891796211,11221549015040.0,33664647045120.0,639628293857280.0,639.62829385728,0.3263948806992697,0.9005960729312763,0.908313285217856,0.9027777777777778,0.8798449612403101,0.9367816091954024,0.9664305444177136,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
20,0.0088399645628267,11221549015040.0,33664647045120.0,673292940902400.0,673.2929409024,0.3632695310645633,0.8745323151043002,0.8674819566960705,0.8819444444444444,0.9418604651162792,0.7931034482758621,0.9574311681368618,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
21,0.0042197030924129,11221549015040.0,33664647045120.0,706957587947520.0,706.95758794752,0.3352798209741228,0.8920377867746289,0.8931435445068163,0.8958333333333334,0.9069767441860463,0.8793103448275862,0.9662523389468056,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
22,0.0007897114517669,11221549015040.0,33664647045120.0,740622234992640.0,740.62223499264,0.3358482681796886,0.8918407655715359,0.8922079657845496,0.8958333333333334,0.9108527131782944,0.8735632183908046,0.9677448097656598,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
23,0.0006391501885448,11221549015040.0,33664647045120.0,774286882037760.0,774.28688203776,0.3518474910891166,0.8962553405378235,0.8951483560545308,0.9004629629629629,0.9224806201550388,0.867816091954023,0.9673215717722532,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
24,0.0005861864759914,11221549015040.0,33664647045120.0,807951529082880.0,807.95152908288,0.3568706464925694,0.8983666061705988,0.8961507618283882,0.9027777777777778,0.9302325581395348,0.8620689655172413,0.9679452909204312,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
25,0.0003613000891661,11221549015040.0,33664647045120.0,841616176128000.0,841.616176128,0.3569976425583095,0.8958411600118872,0.8932771986099973,0.9004629629629629,0.9302325581395348,0.8563218390804598,0.9681012207074756,fusion_fixed_interp,FixedInterp,0,runs_binary_iqa/fusion_fixed_interp_seed0,fixed_interp,l34,False,22067202.0,47020162.0,0.4693136106166541,0.0001,,
1,0.6403433028306806,11221549015040.0,33664647045120.0,33664647045120.0,33.66464704512,0.5856588063416658,0.6295112781954888,0.628174284950548,0.6620370370370371,0.8023255813953488,0.4540229885057471,0.7624521072796935,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,True,4098.0,47020166.0,8.715409469205191e-05,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.30000001192092896]",
2,0.5562634327625842,11221549015040.0,33664647045120.0,67329294090240.0,67.32929409024,0.5618156658278571,0.6570250958620263,0.6556402031542368,0.6736111111111112,0.748062015503876,0.5632183908045977,0.7858415753363627,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,True,4098.0,47020166.0,8.715409469205191e-05,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.30000001192092896]",
3,0.5188368317919382,11221549015040.0,33664647045120.0,100993941135360.0,100.99394113536,0.5441164286048324,0.6646792809413459,0.6633253140871425,0.6805555555555556,0.751937984496124,0.5747126436781609,0.7942395081529002,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,True,4098.0,47020166.0,8.715409469205191e-05,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.30000001192092896]",
4,0.3422207505783732,11221549015040.0,33664647045120.0,134658588180480.0,134.65858818048,0.2970062498417165,0.8693284936479129,0.8672814755412991,0.875,0.9069767441860463,0.8275862068965517,0.9454914015860286,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.2992280125617981]",
5,0.0975415426798834,11221549015040.0,33664647045120.0,168323235225600.0,168.3232352256,0.3373431680655038,0.8616459399749217,0.8744319700614809,0.8634259259259259,0.8178294573643411,0.9310344827586208,0.9520850040096231,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.2984069883823395]",
6,0.0250645340879794,11221549015040.0,33664647045120.0,201987882270720.0,201.98788227072,0.3309153530194803,0.8817793415431012,0.8807137129109863,0.8865740740740741,0.9108527131782944,0.8505747126436781,0.9546689833377884,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29790401458740234]",
7,0.0061025529200093,11221549015040.0,33664647045120.0,235652529315840.0,235.65252931584,0.3260105091871487,0.9035864931818688,0.9028334669874364,0.9074074074074074,0.9263565891472868,0.8793103448275862,0.9606388666132052,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29759299755096436]",
8,0.0089943990788925,11221549015040.0,33664647045120.0,269317176360960.0,269.31717636096,0.3185169886694186,0.8925960916911143,0.8959502806736167,0.8958333333333334,0.8953488372093024,0.896551724137931,0.9602490421455938,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.2973960041999817]",
9,0.0056781540960841,11221549015040.0,33664647045120.0,302981823406080.0,302.98182340608,0.3700035255988715,0.8820060312487806,0.8816492916332531,0.8865740740740741,0.9069767441860463,0.8563218390804598,0.9577430277109508,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29718801379203796]",
10,0.0023915471889463,11221549015040.0,33664647045120.0,336646470451200.0,336.6464704512,0.3774121696543362,0.8920377867746289,0.8931435445068163,0.8958333333333334,0.9069767441860463,0.8793103448275862,0.9583667468591284,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29698801040649414]",
11,0.0018908329942745,11221549015040.0,33664647045120.0,370311117496320.0,370.31111749632,0.40171607929989,0.877642825011246,0.8787089013632718,0.8819444444444444,0.8953488372093024,0.8620689655172413,0.9573643410852714,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29682400822639465]",
12,0.001013982463772,11221549015040.0,33664647045120.0,403975764541440.0,403.97576454144,0.4160831396261023,0.8826496953704063,0.8844560278000535,0.8865740740740741,0.8953488372093024,0.8735632183908046,0.957074757195046,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29671698808670044]",
13,0.0035417835597279,11221549015040.0,33664647045120.0,437640411586560.0,437.64041158656,0.4756521161611157,0.8647584973166369,0.8634055065490511,0.8703703703703703,0.8992248062015504,0.8275862068965517,0.9457587097923909,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29659798741340637]",
14,0.0044707888987639,11221549015040.0,33664647045120.0,471305058631680.0,471.30505863168,0.3817896856527551,0.8856750319540088,0.8817829457364341,0.8912037037037037,0.9302325581395348,0.8333333333333334,0.9615521696516084,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.2963689863681793]",
15,0.0114242144001699,11221549015040.0,33664647045120.0,504969705676800.0,504.9697056768,0.428402552432898,0.8936953125447085,0.8848569901095964,0.9004629629629629,0.9651162790697676,0.8045977011494253,0.9511494252873562,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29623299837112427]",
16,0.0178639271395316,11221549015040.0,33664647045120.0,538634352721920.0,538.63435272192,0.3957948627691992,0.8832400231666621,0.8872627639668538,0.8865740740740741,0.8837209302325582,0.8908045977011494,0.956495589414595,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.2961069941520691]",
17,0.0415252411164705,11221549015040.0,33664647045120.0,572298999767040.0,572.29899976704,0.30495637110262,0.8882264269804486,0.8846565089548248,0.8935185185185185,0.9302325581395348,0.8390804597701149,0.9579880602334492,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.2961049973964691]",
18,0.0147832632212267,11221549015040.0,33664647045120.0,605963646812160.0,605.96364681216,0.2788327220068485,0.8995014955134596,0.9017642341619888,0.9027777777777778,0.9069767441860463,0.896551724137931,0.9702619620422348,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.2957319915294647]",
19,0.0059172107929992,11221549015040.0,33664647045120.0,639628293857280.0,639.62829385728,0.3586473050009873,0.8881833651828641,0.8930098904036354,0.8912037037037037,0.8837209302325582,0.9022988505747126,0.9645148356054531,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.2954840064048767]",
20,0.0036124401939799,11221549015040.0,33664647045120.0,673292940902400.0,673.2929409024,0.3260774990647203,0.902805588678651,0.8990911520983694,0.9074074074074074,0.9418604651162792,0.8563218390804598,0.9634901541477324,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.2952829897403717]",
21,0.0022944447117074,11221549015040.0,33664647045120.0,706957587947520.0,706.95758794752,0.3607132123541777,0.9087493051695388,0.9095161721464848,0.9120370370370372,0.9224806201550388,0.896551724137931,0.9626993673705784,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29514700174331665]",
22,0.0007125684961132,11221549015040.0,33664647045120.0,740622234992640.0,740.62223499264,0.3656401131302118,0.9087493051695388,0.9095161721464848,0.9120370370370372,0.9224806201550388,0.896551724137931,0.9632339837833022,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29503700137138367]",
23,0.0005011573614414,11221549015040.0,33664647045120.0,774286882037760.0,774.28688203776,0.3870815892048456,0.9064327485380116,0.9075781876503608,0.9097222222222222,0.9186046511627908,0.896551724137931,0.9626325403189878,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29494500160217285]",
24,0.0005520768303304,11221549015040.0,33664647045120.0,807951529082880.0,807.95152908288,0.3746409715817275,0.9060864330347438,0.9057070302058272,0.9097222222222222,0.9263565891472868,0.8850574712643678,0.96385770293148,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29486098885536194]",
25,0.0003116967157215,11221549015040.0,33664647045120.0,841616176128000.0,841.616176128,0.3756464732707374,0.9107313395325458,0.9095829991980754,0.914351851851852,0.9341085271317828,0.8850574712643678,0.9647710059698832,fusion_learnable_interp,LearnableInterp,0,runs_binary_iqa/fusion_learnable_interp_seed0,learnable_interp,l34,False,22067206.0,47020166.0,0.469313655762083,0.0001,"[0.8500000238418579, 0.75, 0.550000011920929, 0.29479798674583435]",
1,0.5830601498550448,11222494617600.0,33667483852800.0,33667483852800.0,33.6674838528,0.5768881771299574,0.665711909821676,0.6626570435712376,0.6898148148148148,0.8023255813953488,0.5229885057471264,0.7643900917758175,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,True,4098.0,47720562.0,8.587493164896088e-05,0.0001,,
2,0.5277069966378725,11222494617600.0,33667483852800.0,67334967705600.0,67.3349677056,0.5588101413514879,0.6674589127686472,0.6661988773055333,0.6828703703703703,0.751937984496124,0.5804597701149425,0.7822774659182037,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,True,4098.0,47720562.0,8.587493164896088e-05,0.0001,,
3,0.4989452341870461,11222494617600.0,33667483852800.0,101002451558400.0,101.0024515584,0.5416094738024252,0.6695390015074134,0.6681368618016573,0.6851851851851852,0.7558139534883721,0.5804597701149425,0.7945513677269891,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,True,4098.0,47720562.0,8.587493164896088e-05,0.0001,,
4,0.3373255375909875,11222494617600.0,33667483852800.0,134669935411200.0,134.6699354112,0.2933011692431237,0.878760664571172,0.875968992248062,0.8842592592592593,0.9186046511627908,0.8333333333333334,0.9479640024948766,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
5,0.0849179744580554,11222494617600.0,33667483852800.0,168337419264000.0,168.337419264,0.3564932273217925,0.8439970894979384,0.8626704089815558,0.8449074074074074,0.7713178294573644,0.9540229885057472,0.9574311681368618,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
6,0.0260867852517383,11222494617600.0,33667483852800.0,202004903116800.0,202.0049031168,0.3227579015893517,0.8797113071371292,0.8797113071371292,0.8842592592592593,0.9031007751937984,0.8563218390804598,0.9573197897175444,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
7,0.0049111802728959,11222494617600.0,33667483852800.0,235672386969600.0,235.6723869696,0.3217778617981821,0.8968361073624231,0.8979550922213312,0.9004629629629629,0.9108527131782944,0.8850574712643678,0.9618640292256972,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
8,0.0063662404627902,11222494617600.0,33667483852800.0,269339870822400.0,269.3398708224,0.3867789507688333,0.8921348314606742,0.8857257417802726,0.8981481481481481,0.9496124031007752,0.8218390804597702,0.9605274881938876,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
9,0.0042934887226402,11222494617600.0,33667483852800.0,303007354675200.0,303.0073546752,0.3480650253111013,0.8870336884858263,0.8873964180700347,0.8912037037037037,0.9069767441860463,0.867816091954023,0.963066916154326,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
10,0.0015411223918626,11222494617600.0,33667483852800.0,336674838528000.0,336.674838528,0.3701510247084553,0.8947158524426719,0.896952686447474,0.8981481481481481,0.9031007751937984,0.8908045977011494,0.9610732424485432,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
11,0.0016777405009703,11222494617600.0,33667483852800.0,370342322380800.0,370.3423223808,0.3871255642906935,0.9012703526775512,0.9008954824913123,0.9050925925925926,0.9224806201550388,0.8793103448275862,0.9599260447295732,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
12,0.0023768728016704,11222494617600.0,33667483852800.0,404009806233600.0,404.0098062336,0.3981152194060592,0.9035864931818688,0.9028334669874364,0.9074074074074074,0.9263565891472868,0.8793103448275862,0.9599260447295732,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
13,0.0030012845459657,11222494617600.0,33667483852800.0,437677290086400.0,437.6772900864,0.389056444849336,0.8912161519392512,0.8894012296177493,0.8958333333333334,0.9224806201550388,0.8563218390804598,0.960727969348659,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
14,0.0098317768613345,11222494617600.0,33667483852800.0,471344773939200.0,471.3447739392,0.4934244391473907,0.8823289070480081,0.8761026463512429,0.8888888888888888,0.9418604651162792,0.8103448275862069,0.9513164929163326,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
15,0.048630716803618,11222494617600.0,33667483852800.0,505012257792000.0,505.012257792,0.5371558340956215,0.8503187655917952,0.8406843090082865,0.8611111111111112,0.9457364341085271,0.735632183908046,0.9351443464314356,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
16,0.013589213271687,11222494617600.0,33667483852800.0,538679741644800.0,538.6797416448,0.3787420149547634,0.9130590339892666,0.9115209836941994,0.9166666666666666,0.937984496124031,0.8850574712643678,0.9570858950369776,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
17,0.0091615739149564,11222494617600.0,33667483852800.0,572347225497600.0,572.3472254976,0.4640266748352183,0.8925960916911143,0.8959502806736167,0.8958333333333334,0.8953488372093024,0.896551724137931,0.9515058362291722,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
18,0.0047484988295089,11222494617600.0,33667483852800.0,606014709350400.0,606.0147093504,0.4225753520063504,0.8868221116059732,0.886460839347768,0.8912037037037037,0.9108527131782944,0.8620689655172413,0.9560612135792568,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
19,0.0022511074418237,11222494617600.0,33667483852800.0,639682193203200.0,639.6821932032,0.4491359439540516,0.8843037918182426,0.8835872761293772,0.8888888888888888,0.9108527131782944,0.8563218390804598,0.9562616947340284,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
20,0.0009383881395248,11222494617600.0,33667483852800.0,673349677056000.0,673.349677056,0.4568698142301636,0.8939451425000557,0.8932103715584068,0.8981481481481481,0.9186046511627908,0.867816091954023,0.9576316492916332,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
21,0.0005404026368348,11222494617600.0,33667483852800.0,707017160908800.0,707.0171609088,0.4501429819868429,0.8912161519392512,0.8894012296177493,0.8958333333333334,0.9224806201550388,0.8563218390804598,0.958389022542992,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
22,0.000261505210828,11222494617600.0,33667483852800.0,740684644761600.0,740.6846447616,0.4508777026958004,0.9014549197429548,0.9018310612135793,0.9050925925925926,0.9186046511627908,0.8850574712643678,0.9591575336362826,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
23,0.0002239621632814,11222494617600.0,33667483852800.0,774352128614400.0,774.3521286144,0.4658381155372976,0.8941459502806737,0.8941459502806737,0.8981481481481481,0.9147286821705426,0.8735632183908046,0.9582553684398112,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
24,0.0004173683549348,11222494617600.0,33667483852800.0,808019612467200.0,808.0196124672,0.4588953882404085,0.89605098963084,0.8942127773322641,0.9004629629629629,0.9263565891472868,0.8620689655172413,0.9596030473135524,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
25,0.0001992616503357,11222494617600.0,33667483852800.0,841687096320000.0,841.68709632,0.4577117397975935,0.8958411600118872,0.8932771986099973,0.9004629629629629,0.9302325581395348,0.8563218390804598,0.9596364608393476,fusion_gating,Gating,0,runs_binary_iqa/fusion_gating_seed0,gating,l34,False,22767602.0,47720562.0,0.4771025538215581,0.0001,,
1,0.5781954281108895,11361097703424.0,34083293110272.0,34083293110272.0,34.083293110272,0.5761907983709265,0.6473469387755102,0.6452151831061214,0.6689814814814815,0.7674418604651163,0.5229885057471264,0.7634990644212778,fusion_adapter,Adapter,0,runs_binary_iqa/fusion_adapter_seed0,adapter,l34,True,4098.0,47716482.0,8.588227438896271e-05,0.0001,,
2,0.5238578852831176,11361097703424.0,34083293110272.0,68166586220544.0,68.166586220544,0.551920630313732,0.6715563506261181,0.6709435979684577,0.6851851851851852,0.7441860465116279,0.5977011494252874,0.7842154504143277,fusion_adapter,Adapter,0,runs_binary_iqa/fusion_adapter_seed0,adapter,l34,True,4098.0,47716482.0,8.588227438896271e-05,0.0001,,
3,0.4956375306941272,11361097703424.0,34083293110272.0,102249879330816.0,102.249879330816,0.533791693272414,0.6778342856181627,0.6767575514568298,0.6921296296296297,0.7558139534883721,0.5977011494252874,0.7981600285128753,fusion_adapter,Adapter,0,runs_binary_iqa/fusion_adapter_seed0,adapter,l34,True,4098.0,47716482.0,8.588227438896271e-05,0.0001,,
